TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:23:47:568538,0.0202982,-0.55011,1.24018,0.000628319,1.32998,0.00767945,0.0353429,0.0739845,0.120131,0,-0.044279,0,0.776,3.264,1.354,-0.151,-0.051,0.033,6.153,32.48,-0.196,-2.975,-0.390293,-0.022544
23:23:47:573647,0.0204553,-0.549761,1.24077,0.000628319,1.3298,0.00767945,0.0346797,0.0713316,0.120079,0,-0.040352,0,0.677,3.3,1.619,-0.156,-0.054,0.032,6.622,33.327,-0.042,-3.794,-0.532602,-0.035225
23:23:47:578671,0.0206472,-0.549447,1.24138,0.000610865,1.32961,0.00767945,0.0359712,0.065572,0.119747,0,-0.0363552,0,0.654,3.274,1.631,-0.154,-0.052,0.032,7.476,33.957,-0.511,-4.2,-0.594598,0.022544
23:23:47:583604,0.0208567,-0.549133,1.24199,0.000610865,1.32943,0.00767945,0.0402298,0.0635474,0.121457,0,-0.0363727,0,0.572,3.279,1.454,-0.153,-0.057,0.032,7.189,33.838,-0.553,-3.689,-0.63405,0.035225
23:23:47:588594,0.0211185,-0.548801,1.24262,0.000610865,1.32924,0.00767945,0.0467748,0.064263,0.123761,0,-0.0387463,0,0.533,3.298,1.322,-0.155,-0.063,0.032,5.229,33.523,-0.931,-3.584,-0.73268,0
23:23:47:593772,0.0213977,-0.548435,1.24323,0.000610865,1.329,0.00767945,0.0507018,0.0694641,0.118665,0,-0.0419403,0,0.65,3.266,1.254,-0.154,-0.06,0.033,4.627,32.704,-1.911,-3.276,-0.741134,-0.011272
23:23:47:598744,0.0216595,-0.548068,1.24374,0.000593412,1.32875,0.00767945,0.0520108,0.0711745,0.108437,0,-0.0466876,0,0.824,3.187,1.304,-0.15,-0.051,0.034,5.103,32.648,-0.686,-3.381,-0.610097,0.011272
23:23:47:603910,0.0219213,-0.547719,1.24428,0.000593412,1.32846,0.00767945,0.0520108,0.0694467,0.106465,0,-0.0554491,0,0.947,3.058,1.438,-0.142,-0.043,0.035,4.417,32.298,-1.372,-3.899,-0.226849,-0.046497
23:23:47:608897,0.0221657,-0.547423,1.24482,0.000575959,1.32813,0.00767945,0.0504749,0.0626748,0.10657,0,-0.061453,0,0.792,3.046,1.491,-0.141,-0.05,0.035,5.194,32.557,-2.044,-3.689,-0.115538,-0.022544
23:23:47:614036,0.0223926,-0.547143,1.24534,0.000575959,1.32783,0.00767945,0.0477697,0.0575435,0.103638,0,-0.0591841,0,0.271,3.213,1.457,-0.149,-0.082,0.035,5.649,33.775,-2.639,-3.71,-0.01409,0.142309
23:23:47:618978,0.0226369,-0.546864,1.24583,0.000558505,1.3276,0.00767945,0.0475253,0.057718,0.102451,-0.00214676,-0.048939,0,-0.088,3.395,1.414,-0.159,-0.106,0.034,5.614,33.047,-2.03,-2.884,-0.111311,-0.059178
23:23:47:624108,0.0228987,-0.54655,1.24637,0.000558505,1.32746,0.00767945,0.0513999,0.0591667,0.102922,-0.00260054,-0.0369137,0,-0.416,3.583,1.469,-0.171,-0.132,0.034,5.243,33.649,-2.023,-2.975,-0.023953,0.131037
23:23:47:629088,0.0231954,-0.546236,1.24686,0.000541052,1.32732,0.00767945,0.0552571,0.0610342,0.0994663,-0.00176278,-0.0301942,0,-0.477,3.593,1.594,-0.174,-0.139,0.034,4.326,32.088,-2.254,-3.395,-0.135264,-0.046497
23:23:47:634339,0.0234921,-0.545939,1.24728,0.000523599,1.3272,0.00767945,0.0563218,0.0599521,0.0897623,-0.00211185,-0.0289376,0,-0.428,3.537,1.747,-0.17,-0.141,0.035,4.711,31.584,-1.001,-3.339,-0.235303,0.035225
23:23:47:639233,0.0237714,-0.54566,1.24767,0.000523599,1.32708,0.00767945,0.0547335,0.0561123,0.0801106,0,-0.0264766,0,-0.374,3.552,1.739,-0.169,-0.139,0.035,4.655,31.759,-0.182,-3.892,-0.301526,-0.094403
23:23:47:644229,0.0240157,-0.545415,1.24803,0.000506145,1.32696,0.00767945,0.0514174,0.0509462,0.0770388,-0.00218166,-0.0237016,0,-0.381,3.694,1.596,-0.171,-0.139,0.036,5.068,31.556,-1.099,-2.457,-0.371976,0.035225
