TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:26:50:524065,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.184,14.182,-14.637,2.17,-0.021135,-0.152172
23:26:50:529244,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.988,13.279,-13.769,2.835,0.02818,-0.188806
23:26:50:534173,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.065,14.14,-14.196,2.261,-0.059178,-0.114129
23:26:50:539358,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.016,13.545,-14.364,1.722,0.004227,-0.125401
23:26:50:544298,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.058,-0.007,-0.079,0.001,0,0,-2.149,13.993,-13.419,2.485,-0.07045,-0.243757
23:26:50:549493,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.071,-0.031,0.16,0,0,0,-2.555,13.923,-13.643,2.401,0.11272,-0.209941
23:26:50:554419,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.07,-0.018,0.134,0,0,0,-2.275,13.384,-13.916,2.793,-0.022544,-0.178943
23:26:50:559441,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.035,0.036,-0.164,0,0,0.001,-1.498,13.384,-14.028,1.876,0.001409,0.002818
23:26:50:564547,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.015,0.06,-0.285,0,0.001,0.001,-1.876,13.664,-14.063,2.667,0.083131,-0.2818
23:26:50:569546,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.105,0.053,-0.111,0,0.001,0,-1.561,14.889,-13.44,2.555,-0.021135,-0.057769
