TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:33:24:404806,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.007,0.038,-0.173,0,0,0.001,2.73,13.993,-14.84,-4.193,0.102857,0.441017
23:33:24:409806,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.029,0.028,-0.142,0,0,0.001,3.619,14.616,-15.134,-3.479,0.061996,0.495968
23:33:24:414949,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.031,0.012,-0.045,0,0,0,3.108,13.594,-15.393,-3.584,-0.033816,0.452289
23:33:24:419950,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.016,0.014,-0.041,0,0,0,2.926,14.217,-14.952,-3.584,0.005636,0.467788
23:33:24:424933,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.002,0.015,-0.114,0,0,0,3.395,15.015,-15.19,-3.885,0.115538,0.453698
23:33:24:430056,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0.003,-0.154,0,0,0,2.212,13.734,-15.281,-3.591,0.100039,0.428336
23:33:24:435074,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.021,-0.016,-0.161,0,0,0.001,2.905,12.089,-15.267,-4.298,0.146536,0.405792
23:33:24:440186,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.035,-0.019,-0.12,0,0,0.001,3.171,13.111,-15.134,-3.591,0.171898,0.412837
23:33:24:445183,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.032,-0.022,-0.056,0,0,0,2.478,13.846,-15.225,-4.2,0.061996,0.405792
23:33:24:450306,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.021,-0.045,0.091,0,0,-0.001,3.038,15.092,-15.652,-3.682,0.194442,0.480469
23:33:24:455281,0,-0.581928,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.018,-0.057,0.165,0,0,-0.002,3.262,13.097,-15.267,-4.095,0.061996,0.457925
23:33:24:460472,0,-0.581928,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.022,-0.043,0.138,0,0,-0.001,3.556,14.917,-14.875,-4.305,0.177534,0.460743
23:33:24:465374,0,-0.581928,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.021,-0.017,0.048,0,0,0,3.304,14.28,-14.931,-3.899,0.100039,0.387475
23:33:24:470566,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.017,0.008,-0.044,0,0,0,3.017,14,-15.449,-4.193,0.074677,0.435381
23:33:24:475572,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.018,0.011,-0.035,0,0,0,2.842,13.762,-15.078,-3.689,0.050724,0.287436
23:33:24:480558,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.034,0.018,-0.01,0,0,0,3.241,14.154,-14.875,-4.011,0.125401,0.384657
23:33:24:485679,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.047,0.034,-0.054,0,0,0.001,2.793,14.021,-14.987,-3.997,0.187397,0.470606
23:33:24:490698,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.05,0.053,-0.175,0,0,0.002,3.304,13.853,-15.211,-4.41,0.147945,0.377612
23:33:24:495626,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.045,0.044,-0.209,0,0,0.002,3.059,14.252,-15.225,-3.192,0.133855,0.391702
23:33:24:500766,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.041,0.003,-0.121,0,0,0.001,2.569,14.441,-16.072,-3.885,0.187397,0.39452
23:33:24:505946,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.046,-0.021,-0.021,0,0,0,3.731,14.364,-14.952,-4.004,0.009863,0.431154
23:33:24:510895,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.056,-0.035,0.055,0,0,0,3.773,14.322,-15.008,-3.381,0.125401,0.457925
23:33:24:516071,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.055,-0.033,0.025,0,0,0,3.395,14.616,-15.449,-4.403,0.174716,0.487514
23:33:24:521032,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.041,-0.032,-0.045,0,0,0,3.731,14.049,-14.966,-3.794,0.081722,0.429745
23:33:24:526015,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.029,-0.037,-0.025,0,0,0,2.436,13.622,-14.931,-4.095,0.071859,0.377612
23:33:24:531185,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.015,-0.049,0.118,0,0,-0.001,1.876,13.958,-15.134,-3.598,0.105675,0.35225
23:33:24:536133,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.004,-0.057,0.209,0,0,-0.001,3.822,14.049,-15.064,-3.899,0.092994,0.433972
23:33:24:541318,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.003,-0.053,0.168,0,0,-0.001,3.598,13.993,-15.414,-4.41,0.229667,0.367749
23:33:24:546318,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.018,-0.032,0.059,0,0,0,2.345,14.497,-15.463,-4.186,0.02818,0.364931
23:33:24:551439,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.025,-0.012,0.044,0,0,0,3.444,14.105,-15.134,-3.703,0.128219,0.432563
23:33:24:556411,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.014,0,0.116,0,0,0,3.374,14.021,-14.966,-4.116,0.087358,0.384657
23:33:24:561566,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.008,-0.012,0.163,0,0,-0.001,2.702,14.28,-15.281,-3.892,0.166262,0.401565
