TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:31:10:255237,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-4.375,13.986,-15.54,-4.109,0.159217,0.040861
23:31:10:260361,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-4.69,14.413,-16.275,-3.997,0.181761,0.043679
23:31:10:265310,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-4.732,13.755,-15.792,-3.689,0.095812,0.018317
23:31:10:270482,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-5.579,14.217,-16.17,-4.095,0.121174,0.080313
23:31:10:275495,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-4.683,14.539,-15.582,-3.787,0.138082,0.059178
23:31:10:280610,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-4.83,13.678,-15.82,-4.613,0.123992,0.15499
23:31:10:285608,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-4.438,14.266,-15.771,-3.997,0.25362,-0.002818
23:31:10:290546,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,0,0,0,0,0,0,-5.145,13.832,-15.421,-3.794,0.076086,0.036634
23:31:10:295722,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,-0.041,-0.062,0.202,0,0,-0.001,-5.047,13.909,-15.498,-3.892,0.191624,0
23:31:10:300729,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,-0.098,-0.034,-0.005,0,0,0,-4.949,14.343,-15.974,-4.515,0.193033,0.136673
23:31:10:305855,0.000174533,-0.58198,1.18736,-1.74533e-05,1.35188,-0.000122173,0,0,0,0,0,0,-0.147,0.032,-0.271,0,0.001,0,-4.865,12.866,-16.086,-3.892,0.12681,0.077495
23:31:10:310846,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.163,0.056,-0.302,0,0.001,0,-4.928,12.824,-15.848,-4.508,-0.012681,0.059178
23:31:10:315971,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.147,0.041,-0.106,0,0.001,-0.001,-5.082,12.901,-15.344,-3.787,0.108493,0.001409
23:31:10:320969,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.114,0.011,0.057,0,0,-0.002,-4.235,14.259,-16.639,-4.095,0.104266,-0.040861
23:31:10:326109,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.06,-0.028,0.17,0,0,-0.002,-4.326,14.455,-16.093,-3.787,0.135264,0.002818
23:31:10:331118,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.041,-0.041,0.157,0,0,-0.001,-4.781,13.405,-15.484,-4.403,0.069041,-0.038043
23:31:10:336233,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.036,-0.036,0.103,0,0,0,-5.047,13.797,-16.128,-3.892,0.166262,-0.040861
23:31:10:341178,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.031,-0.014,0.082,0,0,0,-4.977,13.909,-16.569,-4.305,0.187397,-0.015499
23:31:10:346236,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000122173,0,0,0,0,0,0,-0.007,0.032,0.085,0,0,0,-5.117,13.363,-15.491,-4.305,0.143718,-0.018317
23:31:10:351343,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.011,0.059,0.09,0,0,0,-4.97,12.936,-15.568,-3.787,0.233894,0.122583
23:31:10:356302,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.028,0.073,0.036,-0.001,0,0,-5.264,14.609,-15.82,-4.2,0.087358,0.019726
23:31:10:361413,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.029,0.061,-0.05,0,0,0,-4.69,13.713,-15.484,-4.2,0.090176,0.078904
23:31:10:366466,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.02,0.018,-0.147,0,0,0,-5.467,14.294,-15.435,-4.095,0.146536,0.04227
23:31:10:371616,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.009,-0.019,-0.107,0,0,0.001,-4.711,13.951,-16.002,-3.892,0.222622,0.021135
23:31:10:376585,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.004,-0.061,0.074,0,0,0,-4.732,13.405,-15.036,-3.99,0.05636,0.061996
23:31:10:381731,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.007,-0.065,0.161,0,0,0,-4.207,13.062,-16.079,-3.997,0.115538,0
23:31:10:386731,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.017,-0.043,0.135,0,0,0,-4.718,14.49,-15.855,-4.403,0.16908,-0.018317
23:31:10:391838,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.045,-0.023,0.051,0,0,0,-4.781,14.063,-15.491,-3.997,0.097221,-0.059178
23:31:10:396816,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.065,-0.022,0.032,0,0,0,-4.697,13.951,-15.813,-3.682,0.131037,0.083131
23:31:10:401807,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.058,-0.025,0.007,0,0,0,-4.858,13.636,-15.155,-4.095,0.128219,-0.04227
23:31:10:406979,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.028,-0.022,-0.043,0,0,0.001,-5.068,13.293,-15.883,-4.508,0.18317,0.040861
23:31:10:411967,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.013,-0.01,-0.093,0,0,0,-4.9,14.182,-16.044,-3.892,0.236712,0.061996
23:31:10:417102,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.017,-0.004,-0.037,0,0,0,-4.354,13.832,-15.61,-4.305,0.146536,0.143718
23:31:10:422104,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.005,-0.005,0.142,0,0,-0.001,-4.69,14.217,-15.708,-3.892,0.123992,-0.019726
23:31:10:427218,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.008,-0.01,0.216,0,0,-0.001,-5.005,13.797,-16.17,-3.794,0.090176,0.162035
23:31:10:432230,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.028,-0.01,0.13,0,0,-0.001,-4.62,13.524,-16.114,-3.794,0.205714,-0.038043
23:31:10:437334,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.023,-0.002,-0.014,0,0,0,-5.103,13.986,-15.344,-4.2,0.187397,0.040861
