TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:30:21:673429,0.0528311,-0.547457,1.24997,0.000925025,1.3261,0.0542099,0.048014,0.00568977,0.0153938,0,-0.00282743,0.0705113,-1.552,6.591,10.193,-0.283,0.048,0.074,3.857,39.417,-6.79,-5.103,-0.460743,0.1409
23:30:21:678428,0.053058,-0.547423,1.25004,0.000925025,1.32608,0.0545241,0.0448724,0.00532325,0.0147306,0,-0.00497419,0.0640885,-1.585,6.542,10.12,-0.279,0.047,0.075,4.27,39.333,-6.874,-5.173,-0.545283,0.046497
23:30:21:683571,0.0532674,-0.547405,1.25009,0.000907571,1.32607,0.0546637,0.0438427,0.00605629,0.0131074,0,-0.00340339,0.0427257,-1.585,6.358,10.039,-0.268,0.046,0.078,4.676,38.948,-6.944,-5.614,-0.469197,0.273346
23:30:21:688514,0.0534943,-0.54737,1.25014,0.000907571,1.32607,0.0547859,0.0436507,0.00561996,0.0117635,0,-0.0013439,0.0302815,-1.58,6.197,10.036,-0.258,0.046,0.08,3.549,39.249,-6.657,-4.9,-0.397338,0.332524
23:30:21:693691,0.0537387,-0.547353,1.2502,0.000907571,1.32605,0.054943,0.046321,0.00483456,0.0093026,0,-0.00275762,0.031381,-1.62,6.011,10.058,-0.246,0.046,0.082,4.137,39.55,-6.475,-4.935,-0.534011,0.484696
23:30:21:698680,0.0540005,-0.547335,1.25021,0.000907571,1.32603,0.0551175,0.0490438,0.00356047,0.00692896,0,-0.00223402,0.0335801,-1.683,5.98,10.042,-0.242,0.046,0.082,2.996,39.452,-6.3,-5.271,-0.474833,0.449471
23:30:21:703818,0.0542623,-0.547318,1.25025,0.000890118,1.32601,0.0552746,0.0508938,0.00277507,0.00589921,0,0,0.0335278,-1.787,6.075,9.991,-0.244,0.045,0.081,2.765,40.005,-5.579,-5.117,-0.456516,0.61996
23:30:21:708816,0.0545415,-0.5473,1.25025,0.000890118,1.326,0.0554317,0.0531627,0.00315905,0.00413643,0,-0.00335103,0.0315556,-1.821,6.182,9.991,-0.25,0.043,0.081,1.932,39.893,-5.138,-5.313,-0.452289,0.638277
23:30:21:713807,0.0547684,-0.5473,1.25027,0.000890118,1.326,0.0556236,0.0498466,0.00267035,0.00237365,0,-0.00263545,0.0327947,-1.779,6.293,10.062,-0.258,0.039,0.082,2.429,40.306,-4.844,-5.103,-0.600234,0.556555
23:30:21:718929,0.0549779,-0.547265,1.25028,0.000890118,1.32598,0.0557982,0.04297,0.00340339,0.00211185,0,-0.0021293,0.0371755,-1.668,6.281,10.138,-0.262,0.038,0.083,2.842,40.411,-4.585,-5.061,-0.36634,0.61996
23:30:21:723944,0.0551524,-0.547265,1.2503,0.000890118,1.32594,0.0560076,0.0368963,0.0029147,0.00322886,0,-0.00479966,0.0391826,-1.602,6.227,10.159,-0.261,0.038,0.082,4.186,40.488,-4.186,-5.509,-0.503013,0.560782
23:30:21:729067,0.0553095,-0.547248,1.2503,0.000890118,1.32593,0.056252,0.0342957,0.00340339,0.00289725,0,-0.0044855,0.0446804,-1.554,6.155,10.158,-0.256,0.039,0.08,4.69,40.222,-4.55,-5.509,-0.359295,0.631232
23:30:21:734193,0.055484,-0.547231,1.25034,0.000872665,1.32589,0.0565138,0.0339641,0.00394444,0.00354302,0,-0.00568977,0.0479442,-1.549,6.136,10.135,-0.254,0.04,0.079,5.047,40.278,-4.242,-4.844,-0.443835,0.432563
23:30:21:739191,0.0556585,-0.547196,1.25035,0.000872665,1.32587,0.056793,0.034575,0.00310669,0.00385718,0,-0.00497419,0.0515221,-1.561,6.141,10.071,-0.253,0.039,0.079,5.005,40.257,-4.13,-5.32,-0.433972,0.325479
23:30:21:744317,0.055868,-0.547178,1.25035,0.000872665,1.32586,0.0570897,0.0370708,0.00331613,0.00307178,0,-0.00434587,0.0577529,-1.57,6.14,10.04,-0.254,0.038,0.08,4.613,40.187,-4.256,-5.432,-0.497377,0.178943
23:30:21:749315,0.0560774,-0.547161,1.25037,0.000872665,1.32584,0.0574562,0.0419752,0.00441568,0.00260054,0,-0.00387463,0.0671254,-1.563,6.097,10.056,-0.254,0.038,0.081,3.71,40.327,-3.381,-5.264,-0.397338,-0.184579
23:30:21:754427,0.0563043,-0.547143,1.25039,0.000855211,1.3258,0.0577879,0.0443663,0.00493928,0.00261799,0,-0.00357793,0.0662527,-1.53,6.037,10.094,-0.251,0.04,0.081,2.793,40.537,-3.766,-6.083,-0.39452,-0.373385
23:30:21:759441,0.0565312,-0.547108,1.25039,0.000855211,1.32579,0.0579798,0.0434063,0.00506145,0.00172788,0,-0.00382227,0.0465654,-1.439,5.912,10.148,-0.245,0.046,0.081,2.688,39.592,-3.318,-5.383,-0.438199,-0.174716
23:30:21:764447,0.0567407,-0.547073,1.25041,0.000855211,1.32579,0.0580671,0.0420973,0.0058294,0.00221657,0,-0.00254818,0.0299498,-1.373,5.819,10.185,-0.24,0.051,0.081,2.772,40.341,-3.444,-5.089,-0.474833,-0.200078
23:30:21:769549,0.0569326,-0.547039,1.25042,0.000855211,1.32575,0.0582067,0.0401077,0.00596903,0.00275762,0,-0.00350811,0.0277682,-1.307,5.712,10.228,-0.235,0.058,0.08,3.5,39.865,-2.716,-5.502,-0.329706,0.050724
23:30:21:774568,0.0571072,-0.547021,1.25042,0.000855211,1.32573,0.0583638,0.0359712,0.0069115,0.00300197,0,-0.00420624,0.0312938,-1.295,5.698,10.192,-0.235,0.06,0.081,3.689,39.879,-2.394,-5.747,-0.53542,0.166262
23:30:21:779690,0.0572642,-0.546986,1.25044,0.000837758,1.32572,0.0585383,0.0332485,0.00589921,0.00303687,0,-0.00445059,0.0322013,-1.321,5.809,9.998,-0.24,0.06,0.083,4.081,39.193,-2.59,-4.837,-0.328297,0.149354
23:30:21:784690,0.0574388,-0.546934,1.25046,0.000837758,1.3257,0.058678,0.0339641,0.0068766,0.00261799,0,-0.0042586,0.029339,-1.361,5.955,9.853,-0.248,0.058,0.084,4.011,40.152,-2.604,-5.502,-0.497377,0.297299
23:30:21:789798,0.0576308,-0.546899,1.25048,0.000837758,1.32568,0.0588001,0.0374373,0.0074351,0.0042586,0,-0.0044855,0.0273144,-1.423,6.187,9.782,-0.261,0.056,0.084,2.961,39.116,-1.855,-5.747,-0.388884,0.50724
23:30:21:794799,0.0578577,-0.546864,1.25051,0.000820305,1.32566,0.0589398,0.04112,0.00736529,0.00401426,0,-0.00328122,0.028955,-1.438,6.303,9.832,-0.268,0.055,0.084,2.331,39.802,-2.107,-5.39,-0.348023,0.353659
23:30:21:799950,0.0580846,-0.546829,1.25053,0.000820305,1.32565,0.0591143,0.044279,0.00745256,0.00445059,0,-0.00237365,0.0310145,-1.397,6.397,9.895,-0.272,0.055,0.083,2.205,39.389,-2.359,-5.208,-0.386066,0.332524
