TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:56:21:712791,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,-0.044,0.088,-0.332,-0.001,0.001,0,1.876,14.875,-14.301,-4.095,0.077495,0.4227
18:56:21:717953,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,-0.002,0.041,-0.17,0,0.001,0,2.065,14.371,-15.162,-4.095,0.167671,0.373385
18:56:21:722901,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.007,-0.005,-0.007,0,0,0,1.925,15.057,-14.77,-4.613,0.094403,0.404383
18:56:21:728076,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.003,-0.046,0.127,0,0,0,1.337,14.924,-14.294,-4.095,-0.016908,0.431154
18:56:21:733039,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.009,-0.049,0.117,0,0,0,1.547,14.238,-14.917,-3.892,0.095812,0.457925
18:56:21:738022,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.032,-0.045,0.066,0,0,0,2.044,15.365,-14.378,-3.892,0.074677,0.45088
18:56:21:743150,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.037,-0.04,0.047,0,0,0,2.254,14.805,-14.028,-4.921,0.043679,0.543874
18:56:21:748203,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.02,-0.025,0.01,0,0,0,2.275,15.148,-13.748,-3.997,0.039452,0.387475
18:56:21:753274,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,-0.001,0.002,-0.107,0.001,0.001,0.001,1.176,15.246,-14.812,-3.997,0.121174,0.379021
18:56:21:758329,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.005,-0.001,-0.142,0.001,0,0.001,2.233,14.98,-15.12,-3.892,0.080313,0.346614
18:56:21:763451,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.04,-0.055,0.04,0.001,0,0,2.205,16.478,-15.344,-4.508,0.102857,0.518512
18:56:21:768600,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.056,-0.097,0.278,0.001,0,-0.001,1.575,15.148,-14.091,-4.095,0.032407,0.387475
18:56:21:773591,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.048,-0.11,0.501,0,0,-0.003,1.428,15.876,-14.623,-4.305,0.100039,0.457925
18:56:21:778539,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.032,-0.08,0.418,0,0,-0.003,1.477,14.308,-14.476,-4.2,0.08454,0.457925
18:56:21:783700,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.018,-0.008,0.04,0,0.001,0,2.254,14.994,-14.882,-3.787,0.088767,0.494559
18:56:21:788715,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.019,0.033,-0.189,0,0.001,0.001,2.702,15.113,-14.896,-3.997,0.07045,0.410019
18:56:21:793714,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.024,0.056,-0.253,0,0,0.001,2.163,15.568,-13.986,-4.095,0.136673,0.414246
18:56:21:798822,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.021,0.034,-0.108,0,0,0,1.547,14.819,-14.392,-4.095,0.136673,0.395929
18:56:21:803964,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.01,-0.036,0.206,0,0.001,-0.001,1.995,14.497,-14.973,-3.689,0.102857,0.474833
18:56:21:808944,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.007,-0.074,0.363,0,0.001,-0.003,1.834,14.861,-14.756,-4.508,0.125401,0.439608
18:56:21:813950,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.018,-0.07,0.41,0,0,-0.003,2.443,14.882,-14.567,-4.2,0.07045,0.445244
18:56:21:819091,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0.03,-0.039,0.326,0,0,-0.002,1.995,14.63,-14.063,-4.613,-0.01409,0.500195
18:56:21:824083,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.04,-0.01,0.129,0,0,0,1.687,14.567,-14.301,-3.584,0.132446,0.515694
18:56:21:829209,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.037,-0.027,-0.035,0,0,0,2.093,15.099,-14.847,-3.696,0.049315,0.410019
18:56:21:834197,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.033,-0.038,-0.091,0,0,0.001,2.373,15.435,-13.909,-4.606,0.077495,0.477651
18:56:21:839164,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.026,-0.026,-0.082,0,0,0,2.205,14.805,-14.504,-4.305,0.046497,0.445244
18:56:21:844317,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.012,-0.013,-0.029,0,0,0,2.065,15.113,-14.588,-3.997,0.153581,0.460743
18:56:21:849465,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.021,-0.028,0.06,0,0.001,0,1.946,15.526,-14.553,-5.019,0.125401,0.364931
18:56:21:854443,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.038,-0.063,0.109,0,0.001,0,1.407,14.483,-14.455,-3.787,0.061996,0.387475
18:56:21:859510,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.037,-0.122,0.204,0,0,0,2.632,15.463,-14.658,-4.508,0.131037,0.4227
18:56:21:864589,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.025,-0.145,0.315,0,0,0,1.148,15.204,-14.623,-3.892,0.128219,0.370567
18:56:21:869611,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.019,-0.14,0.499,0,0,-0.002,2.583,14.658,-14.196,-4.2,0.023953,0.393111
18:56:21:874695,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.026,-0.112,0.541,0,0,-0.003,2.275,14.672,-14.364,-3.794,0.090176,0.448062
18:56:21:879659,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.024,-0.048,0.401,0,0,-0.002,2.163,15.743,-14.21,-4.2,-0.008454,0.504422
18:56:21:884820,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.004,-0.011,0.245,0,0,-0.001,1.078,14.819,-14.105,-3.787,0.181761,0.283209
18:56:21:889767,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.038,0.007,0.092,0,0,0,2.163,15.449,-13.979,-4.2,0.026771,0.332524
18:56:21:894944,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.057,-0.001,0.05,0.001,0,0,1.645,15.449,-14.182,-4.305,0.091585,0.404383
18:56:21:899944,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.058,-0.004,-0.052,0.001,0,0,2.044,15.085,-14.546,-3.794,0.121174,0.433972
18:56:21:904888,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.047,0.015,-0.159,0,0,0,2.016,15.302,-14.476,-3.997,0.198669,0.456516
