TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:51:51:336422,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,-0.032,0.027,-0.025,0,0,0.001,3.78,14.455,-15.372,-4.508,-0.001409,0.345205
18:51:51:341431,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.027,0.019,0.014,0,0,0.001,3.654,14.875,-15.722,-4.095,0.108493,0.356477
18:51:51:346535,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.088,-0.016,0.084,0,0,0,3.031,13.713,-15.19,-4.305,0.069041,0.455107
18:51:51:351552,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.1,-0.044,0.134,0,0,0,2.954,14.105,-15.008,-3.997,0.050724,0.374794
18:51:51:356693,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.086,-0.066,0.215,0,0,0,2.968,14.259,-14.917,-3.689,0.069041,0.321252
18:51:51:361669,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.07,-0.061,0.235,0,0,0,5.775,14.567,-15.169,-3.689,0.047906,0.467788
18:51:51:366786,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.061,-0.036,0.14,0,0,0,2.604,15.036,-15.253,-4.095,0.209941,0.393111
18:51:51:371750,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.068,-0.019,0.013,0,0,0,4.711,13.874,-15.533,-4.816,0.312798,0.390293
18:51:51:376926,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.067,-0.013,-0.102,0,0,0.001,3.654,14.609,-15.393,-4.305,0.074677,0.470606
18:51:51:381856,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.039,-0.021,-0.052,0,0,0.001,3.934,14.49,-15.218,-3.997,0.076086,0.428336
18:51:51:387034,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,-0.028,-0.04,0.158,-0.001,0,0,3.402,14.763,-15.953,-4.095,-0.019726,0.387475
18:51:51:392053,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,-0.063,-0.052,0.286,-0.001,0,-0.001,3.605,13.755,-15.617,-4.711,0.18317,0.473424
18:51:51:397180,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,-0.069,-0.068,0.348,0,0,-0.002,3.514,13.909,-15.26,-4.613,0.107084,0.369158
18:51:51:402149,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,-0.051,-0.075,0.315,0,0,-0.002,3.402,15.232,-15.12,-3.997,0.115538,0.425518
18:51:51:407310,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,-0.017,-0.076,0.217,0,0,-0.001,3.843,14.924,-15.302,-3.689,0.162035,0.418473
18:51:51:412286,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.014,-0.057,0.085,0,0,0,3.486,14.686,-15.19,-4.095,0.125401,0.36634
18:51:51:417247,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.036,-0.034,0.001,0,0,0,3.423,14.686,-15.729,-4.095,0.061996,0.425518
18:51:51:422425,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.057,-0.005,-0.054,0,0,0.001,4.298,14.448,-15.106,-4.508,0,0.455107
18:51:51:427355,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.055,0.001,-0.036,0,0,0.001,3.528,15.183,-15.33,-3.892,0.054951,0.418473
18:51:51:432556,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.034,-0.009,0.005,0,0,0.001,3.234,14.917,-15.274,-4.508,0.121174,0.529784
