-0.005172	0	0.136
-0.005184	0	0.136
-0.005196	0	0.136
-0.005208	0	0.136
-0.00522	0	0.136
-0.005232	0	0.136
-0.005244	0	0.136
-0.005256	0	0.136
-0.005268	0	0.136
-0.00528	0	0.136
-0.005292	0	0.136
-0.005304	0	0.136
-0.005316	0	0.136
-0.005328	0	0.136
-0.00534	0	0.136
-0.005352	0	0.136
-0.005364	0	0.136
-0.005376	0	0.136
-0.005388	0	0.136
-0.0054	0	0.136
-0.005412	0	0.136
-0.005424	0	0.136
-0.005436	0	0.136
-0.005448	0	0.136
-0.00546	0	0.136
-0.005472	0	0.136
-0.005484	0	0.136
-0.005496	0	0.136
-0.005508	0	0.136
-0.00552	0	0.136
-0.005532	0	0.136
-0.005544	0	0.136
-0.005556	0	0.136
-0.005568	0	0.136
-0.00558	0	0.136
-0.005592	0	0.136
-0.005604	0	0.136
-0.005616	0	0.136
-0.005628	0	0.136
-0.00564	0	0.136
-0.005652	0	0.136
-0.005664	0	0.136
-0.005676	0	0.136
-0.005688	0	0.136
-0.0057	0	0.136
-0.005712	0	0.136
-0.005724	0	0.136
-0.005736	0	0.136
-0.005748	0	0.136
-0.00576	0	0.136
-0.005772	0	0.136
-0.005784	0	0.136
-0.005796	0	0.136
-0.005808	0	0.136
-0.00582	0	0.136
-0.005832	0	0.136
-0.005844	0	0.136
-0.005856	0	0.136
-0.005868	0	0.136
-0.00588	0	0.136
-0.005892	0	0.136
-0.005904	0	0.136
-0.005916	0	0.136
-0.005928	0	0.136
-0.00594	0	0.136
-0.005952	0	0.136
-0.005964	0	0.136
-0.005976	0	0.136
-0.005988	0	0.136
-0.006	0	0.136
