Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:57:21:841924,0.374053,0.0694798,1.106,-6.89,0.706,-0.379,0.119,-0.163,316,-0.0116129
22:57:21:846922,0.374059,0.0682869,0.526,-8.31,0.244,-0.491,0.037,-0.191,316,-0.0116129
22:57:21:852026,0.374072,0.0671982,-0.437,-9.739,-0.215,-0.624,-0.035,-0.217,386,-0.00750733
22:57:21:857187,0.374054,0.0662029,-1.059,-9.705,-0.289,-0.643,-0.049,-0.217,462,-0.00304985
22:57:21:862166,0.374043,0.065311,-1.55,-8.1,-0.314,-0.536,-0.053,-0.198,462,-0.00304985
22:57:21:867162,0.374049,0.0645165,-1.373,-6.486,-0.414,-0.418,-0.057,-0.178,548,0.00199413
22:57:21:872323,0.374065,0.0638296,-0.668,-4.177,-0.495,-0.27,-0.052,-0.142,548,0.00199413
22:57:21:877270,0.374054,0.063232,-0.378,-2.891,-0.305,-0.206,-0.039,-0.112,644,0.00762463
22:57:21:882395,0.374057,0.0627457,-0.515,-1.164,0.234,-0.133,-0.013,-0.057,730,0.0126686
22:57:21:887427,0.374039,0.0623157,-0.639,-0.011,0.488,-0.09,0,-0.015,730,0.0126686
22:57:21:892534,0.374046,0.0618044,-0.218,1.9,0.518,-0.028,0.011,0.047,796,0.0165396
22:57:21:897673,0.374035,0.0611891,0.582,3.959,0.44,0.053,0.024,0.098,833,0.0187097
22:57:21:902654,0.374048,0.0604774,0.741,5.054,0.444,0.113,0.031,0.122,833,0.0187097
22:57:21:907785,0.374039,0.0596693,0.051,5.535,0.406,0.156,0.027,0.137,835,0.018827
22:57:21:912763,0.374055,0.0587575,-0.68,5.024,0.308,0.139,0.012,0.132,808,0.0172434
22:57:21:917776,0.374049,0.0577458,-1.264,3.889,0.161,0.1,-0.019,0.107,808,0.0172434
22:57:21:922908,0.374062,0.056634,-1.074,3.618,0.085,0.116,-0.041,0.09,766,0.0147801
22:57:21:927933,0.374049,0.0554222,-0.279,4.612,-0.121,0.25,-0.064,0.088,766,0.0147801
22:57:21:933052,0.374055,0.0541105,0.236,6.012,-0.325,0.395,-0.066,0.107,711,0.0115543
22:57:21:938039,0.374033,0.0526959,0.705,8.137,-0.461,0.598,-0.039,0.153,643,0.00756598
22:57:21:943171,0.374068,0.0511872,0.835,8.943,-0.291,0.662,-0.005,0.183,643,0.00756598
22:57:21:948293,0.37407,0.0495792,0.774,8.861,0.227,0.613,0.04,0.217,565,0.0029912
22:57:21:953272,0.374039,0.0478613,0.502,8.115,0.493,0.519,0.051,0.226,480,-0.00199413
22:57:21:958269,0.374058,0.0460525,-0.249,6.298,0.45,0.372,0.031,0.203,480,-0.00199413
22:57:21:963408,0.374039,0.0441379,-0.819,4.673,0.175,0.284,0.004,0.16,392,-0.00715543
22:57:21:968312,0.374067,0.042128,-1.327,1.815,-0.217,0.152,-0.033,0.07,392,-0.00715543
22:57:21:973524,0.374046,0.0400305,-1.241,-0.034,-0.287,0.07,-0.048,0.011,310,-0.0119648
