Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:07:44:207283,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207307,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207336,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207361,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207383,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207406,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207428,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207451,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207475,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207498,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207520,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207543,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207565,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207602,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207634,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207657,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207680,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207703,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207726,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207749,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207771,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207794,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207817,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207839,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207862,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207885,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207907,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207930,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207953,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207976,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:207999,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208022,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208045,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208068,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208091,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208114,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208137,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208159,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208182,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208205,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208228,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208250,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208273,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208296,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208319,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208341,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208364,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208387,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208417,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208441,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208464,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208486,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208509,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208531,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208554,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208577,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208599,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208637,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208661,0.374067,-0.050001,-0.417,0.465,-0.08,-0.014,-0.021,0.046,440,-0.00164223
22:07:44:208683,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208705,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208728,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208751,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208774,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208799,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208823,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208846,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208868,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208890,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208913,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208936,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208959,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:208981,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209004,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209026,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209049,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209072,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209094,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209117,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209139,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209162,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209185,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209207,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209230,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209253,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209275,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209298,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209321,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209343,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209366,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209388,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209411,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209433,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209464,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209489,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209511,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209534,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209556,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209579,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209601,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209624,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209647,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209670,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209692,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209714,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209737,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209759,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209782,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209805,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209828,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209850,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
22:07:44:209873,0.374067,-0.050001,-0.461,0.528,-0.044,-0.018,-0.023,0.049,440,-0.00164223
