Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:07:08:54618,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54647,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54672,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54695,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54719,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54742,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54765,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54788,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54811,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54835,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54858,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54897,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,440,-0.00164223
22:07:08:54921,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:54944,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:54967,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:54991,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55014,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55038,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55061,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55084,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55108,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55132,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55155,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55178,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55201,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55224,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55248,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55271,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55294,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55317,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55341,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55364,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55388,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55423,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55448,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55471,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55494,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55534,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55571,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55618,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55643,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55667,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55690,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55714,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55737,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55760,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55784,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55807,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55838,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55863,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55886,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55910,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55934,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55958,0.374067,-0.050001,-0.371,0.203,-0.027,0.018,0.003,0.04,450,-0.00105572
22:07:08:55999,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56024,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56048,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56071,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56094,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56118,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56146,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56170,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56194,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56217,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56240,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56278,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56304,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56327,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56350,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56374,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56397,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56421,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56444,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56468,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56491,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56515,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56538,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56562,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56585,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56609,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56633,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56657,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56680,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56704,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56728,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56751,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56775,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56798,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56821,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56845,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56868,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56892,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56915,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56938,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56969,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:56994,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57017,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57041,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57064,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57087,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57120,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57146,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57170,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57193,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57216,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57239,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
22:07:08:57263,0.374067,-0.050001,-0.368,0.271,-0.026,0.013,0.004,0.043,450,-0.00105572
