Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:03:18:541064,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541086,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541108,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541131,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541153,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541175,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541197,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541219,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541241,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541263,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541285,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541307,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541329,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541351,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541373,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541395,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541424,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541447,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541470,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541491,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541513,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541535,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541557,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541579,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541601,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541624,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541646,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541667,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541689,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541711,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541733,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541755,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541777,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541799,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541821,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541843,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541879,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541903,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:541925,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:541947,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:541969,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:541991,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542013,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542040,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542063,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542085,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542107,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542130,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542152,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542174,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542197,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542219,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542241,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542263,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542285,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542307,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542330,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542352,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542374,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542396,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542418,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542447,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542470,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542493,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542515,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542537,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542559,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542581,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542603,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542625,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542647,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542669,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542691,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542714,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542736,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542758,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542780,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542803,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542826,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542848,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542870,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542892,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542914,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542936,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542958,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:542980,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543002,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543025,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543047,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543069,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543091,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543113,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543135,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543157,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543179,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543201,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543223,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543245,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543267,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543289,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543311,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543333,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543355,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543377,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543400,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543422,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543450,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543473,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543495,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543518,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543541,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543563,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543585,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543627,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543651,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543673,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543695,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543717,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543739,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543760,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543782,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543804,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543826,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543848,0.374067,-0.050001,-0.788,-1.072,0.017,0.183,-0.021,-0.033,434,-0.00199413
22:03:18:543884,0.374067,-0.050001,-0.771,-1.024,0.056,0.176,-0.021,-0.028,434,-0.00199413
22:03:18:543907,0.374067,-0.050001,-0.771,-1.024,0.056,0.176,-0.021,-0.028,434,-0.00199413
22:03:18:543929,0.374067,-0.050001,-0.771,-1.024,0.056,0.176,-0.021,-0.028,434,-0.00199413
22:03:18:543951,0.374067,-0.050001,-0.771,-1.024,0.056,0.176,-0.021,-0.028,434,-0.00199413
22:03:18:543973,0.374067,-0.050001,-0.771,-1.024,0.056,0.176,-0.021,-0.028,434,-0.00199413
