Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:06:28:85615,0.374047,0.0697877,-0.471,0.957,-0.411,0.156,-0.051,0.03,512,-0.000117302,380
22:06:28:90749,0.374048,0.0684691,-0.168,1.248,-0.308,0.166,-0.024,0.034,512,-0.000117302,380
22:06:28:95872,0.374046,0.0671371,0.303,1.745,-0.192,0.184,0.026,0.045,512,-0.000117302,380
22:06:28:100876,0.374038,0.0657905,0.377,1.979,-0.192,0.191,0.046,0.054,512,-0.000117302,380
22:06:28:106001,0.374071,0.0644381,0.018,2.021,-0.35,0.192,0.03,0.06,513,-5.8651e-05,380
22:06:28:110924,0.374057,0.0630639,-0.339,1.828,-0.499,0.188,-0.005,0.056,512,-0.000117302,380
22:06:28:115920,0.374038,0.0616758,-0.59,1.391,-0.54,0.18,-0.058,0.043,512,-0.000117302,380
22:06:28:121115,0.374056,0.060277,-0.417,1.181,-0.346,0.176,-0.065,0.035,511,-0.000175953,380
22:06:28:126263,0.37407,0.0588718,0.297,1.167,0.144,0.175,-0.011,0.031,511,-0.000175953,380
22:06:28:131274,0.374037,0.0574384,0.892,1.307,0.396,0.176,0.05,0.032,511,-0.000175953,380
22:06:28:136387,0.37404,0.0560051,1.476,1.481,0.427,0.177,0.115,0.037,512,-0.000117302,380
22:06:28:141360,0.374037,0.054554,1.268,1.353,0.193,0.176,0.095,0.034,512,-0.000117302,380
22:06:28:146492,0.374074,0.0530954,0.741,1.076,0.079,0.17,0.043,0.028,513,-5.8651e-05,380
22:06:28:151506,0.374058,0.051616,-0.114,0.564,0.053,0.152,-0.035,0.015,512,-0.000117302,380
22:06:28:156673,0.374038,0.0501229,-0.404,0.335,0.029,0.142,-0.056,0.009,512,-0.000117302,380
22:06:28:161615,0.374053,0.0486254,-0.185,0.376,-0.147,0.138,-0.026,0.009,512,-0.000117302,380
22:06:28:166740,0.374062,0.0471099,0.263,0.65,-0.285,0.144,0.018,0.017,512,-0.000117302,380
22:06:28:171771,0.374063,0.0455841,0.816,1.196,-0.314,0.158,0.073,0.032,512,-0.000117302,380
22:06:28:176910,0.374058,0.0440442,0.804,1.467,-0.228,0.166,0.075,0.038,512,-0.000117302,380
22:06:28:181912,0.374042,0.04249,0.194,1.541,-0.168,0.176,0.02,0.036,512,-0.000117302,380
22:06:28:186991,0.374064,0.040927,-0.341,1.409,-0.225,0.18,-0.031,0.032,513,-5.8651e-05,380
22:06:28:191990,0.374033,0.0393447,-0.849,1.228,-0.305,0.186,-0.08,0.033,512,-0.000117302,380
22:06:28:197162,0.374037,0.0377569,-0.847,1.256,-0.292,0.19,-0.077,0.038,512,-0.000117302,380
22:06:28:202115,0.374032,0.0361548,-0.296,1.47,-0.29,0.193,-0.025,0.046,512,-0.000117302,380
22:06:28:207320,0.374063,0.0345441,0.671,1.612,-0.409,0.188,0.043,0.05,512,-0.000117302,380
22:06:28:212290,0.374037,0.0329154,1.206,1.583,-0.446,0.183,0.075,0.048,512,-0.000117302,380
22:06:28:217369,0.374047,0.0312784,1.29,1.41,-0.291,0.177,0.077,0.043,513,-5.8651e-05,380
22:06:28:222445,0.374048,0.0296283,0.846,1.251,-0.156,0.172,0.049,0.037,513,-5.8651e-05,380
22:06:28:227521,0.374037,0.0279653,-0.024,0.983,-0.207,0.158,-0.009,0.024,513,-5.8651e-05,380
22:06:28:232491,0.374061,0.026293,-0.397,0.819,-0.412,0.149,-0.039,0.017,512,-0.000117302,380
22:06:28:237619,0.374073,0.0246084,-0.489,0.717,-0.632,0.145,-0.047,0.018,512,-0.000117302,380
22:06:28:242615,0.374074,0.0229109,-0.336,0.815,-0.544,0.152,-0.028,0.027,512,-0.000117302,380
22:06:28:247788,0.374064,0.0212012,0.057,1.186,-0.139,0.168,0.015,0.043,511,-0.000175953,380
22:06:28:252788,0.37404,0.0194791,0.368,1.448,0.094,0.179,0.039,0.047,511,-0.000175953,380
22:06:28:257866,0.374049,0.0177481,0.715,1.58,0.127,0.192,0.047,0.036,511,-0.000175953,380
22:06:28:263012,0.374046,0.0160044,0.735,1.446,-0.002,0.195,0.035,0.023,512,-0.000117302,380
22:06:28:268036,0.374031,0.0142498,0.434,1.11,-0.085,0.188,0.01,0.009,512,-0.000117302,380
22:06:28:272994,0.374046,0.0124851,0.168,0.943,0.032,0.174,0,0.009,514,0,380
22:06:28:278165,0.374048,0.010709,-0.041,0.847,0.267,0.151,-0.005,0.016,514,0,380
22:06:28:283165,0.374037,0.0089212,-0.04,0.842,0.279,0.141,-0.004,0.021,514,0,380
22:06:28:288241,0.374056,0.00712432,0.012,0.909,0.043,0.143,0.002,0.028,514,0,380
22:06:28:293277,0.374061,0.00531574,0.039,1.053,-0.141,0.154,0.009,0.032,514,0,380
22:06:28:298367,0.374053,0.00349732,0.148,1.425,-0.259,0.177,0.02,0.038,512,-0.000117302,380
22:06:28:303393,0.374075,0.00166856,0.35,1.77,-0.222,0.199,0.022,0.045,512,-0.000117302,380
22:06:28:308539,0.374037,-0.000169874,0.438,1.841,-0.183,0.207,0.018,0.049,512,-0.000117302,380
22:06:28:313492,0.374073,-0.00201832,0.376,1.677,-0.143,0.202,0.008,0.049,513,-5.8651e-05,380
22:06:28:318664,0.374046,-0.00387552,0.224,1.462,-0.143,0.19,0.003,0.041,515,5.8651e-05,380
22:06:28:323643,0.374051,-0.00574217,-0.05,1.082,-0.222,0.166,0,0.021,515,5.8651e-05,380
22:06:28:328643,0.374041,-0.00761687,-0.183,0.808,-0.324,0.149,-0.001,0.013,515,5.8651e-05,380
22:06:28:333762,0.374059,-0.00950096,-0.147,0.497,-0.432,0.132,-0.003,0.014,515,5.8651e-05,380
22:06:28:338867,0.374059,-0.0113917,0.086,0.501,-0.396,0.133,0,0.019,514,0,380
22:06:28:343872,0.374046,-0.0132899,0.585,0.938,-0.194,0.157,0.016,0.025,513,-5.8651e-05,380
22:06:28:348796,0.374059,-0.0151953,0.763,1.395,-0.054,0.18,0.026,0.032,513,-5.8651e-05,380
22:06:28:353992,0.374054,-0.0171058,0.471,1.939,0.036,0.204,0.026,0.051,512,-0.000117302,380
22:06:28:359154,0.374035,-0.0190205,0.023,2.044,0.027,0.208,0.016,0.063,513,-5.8651e-05,380
22:06:28:364167,0.374042,-0.0209406,-0.384,1.774,-0.026,0.201,0.001,0.061,513,-5.8651e-05,380
22:06:28:369287,0.374032,-0.0228622,-0.212,1.396,-0.08,0.189,-0.002,0.044,515,5.8651e-05,380
22:06:28:374285,0.374052,-0.0247878,0.449,0.781,-0.193,0.163,0,0.016,515,5.8651e-05,380
22:06:28:379372,0.374055,-0.026713,0.782,0.454,-0.335,0.137,0.004,0.005,515,5.8651e-05,380
22:06:28:384367,0.374043,-0.0286366,0.61,0.523,-0.434,0.131,0.006,0.01,514,0,380
22:06:28:389520,0.374057,-0.0305604,0.056,1.016,-0.524,0.145,0.012,0.026,514,0,380
22:06:28:394492,0.374055,-0.0324797,-0.246,1.474,-0.448,0.164,0.014,0.038,513,-5.8651e-05,380
22:06:28:399630,0.37404,-0.034393,-0.358,2.076,-0.02,0.193,0.009,0.052,513,-5.8651e-05,380
22:06:28:404544,0.374054,-0.0363025,-0.202,2.266,0.37,0.204,0.003,0.053,513,-5.8651e-05,380
22:06:28:409741,0.37405,-0.038203,0.191,2.061,0.695,0.207,0,0.04,514,0,380
22:06:28:414788,0.374036,-0.0400919,0.379,1.636,0.565,0.199,0.002,0.027,516,0.000117302,380
22:06:28:419914,0.374052,-0.0419678,0.303,0.935,-0.014,0.176,0.002,0.015,516,0.000117302,380
22:06:28:424797,0.374055,-0.0438299,0.039,0.691,-0.386,0.16,-0.001,0.016,516,0.000117302,380
22:06:28:430038,0.374046,-0.0456742,-0.358,0.853,-0.528,0.144,-0.006,0.03,516,0.000117302,380
22:06:28:435019,0.374069,-0.0475029,-0.43,1.215,-0.324,0.145,-0.003,0.044,516,0.000117302,380
22:06:28:440118,0.374041,-0.0492975,-0.167,1.794,0.113,0.165,0.007,0.056,516,0.000117302,380
22:06:28:445049,0.374061,-0.0510194,0.143,2.022,0.278,0.186,0.015,0.055,516,0.000117302,380
22:06:28:450243,0.374045,-0.0526419,0.592,1.973,0.247,0.208,0.023,0.041,517,0.000175953,380
22:06:28:455292,0.374043,-0.0541607,0.842,1.73,0.162,0.209,0.03,0.029,518,0.000234604,380
22:06:28:460417,0.374054,-0.0555867,1.155,1.306,0.133,0.192,0.047,0.015,518,0.000234604,380
22:06:28:465372,0.374038,-0.0569057,1.217,1.08,0.142,0.174,0.06,0.01,519,0.000293255,380
22:06:28:470566,0.374039,-0.0581282,0.969,1.09,0.054,0.167,0.053,0.016,519,0.000293255,380
22:06:28:475493,0.374059,-0.0592544,0.241,1.331,-0.196,0.167,0.02,0.04,519,0.000293255,380
22:06:28:480618,0.374056,-0.060277,-0.224,1.596,-0.336,0.175,-0.008,0.057,519,0.000293255,380
22:06:28:485649,0.374035,-0.0611929,-0.497,1.958,-0.413,0.193,-0.039,0.065,519,0.000293255,380
22:06:28:490743,0.374031,-0.062015,-0.382,2.061,-0.423,0.204,-0.048,0.059,521,0.000410557,380
22:06:28:495651,0.374058,-0.062742,0,2.008,-0.453,0.21,-0.037,0.047,526,0.000703812,380
22:06:28:500915,0.374061,-0.0633642,0.272,1.938,-0.468,0.207,-0.016,0.043,526,0.000703812,380
22:06:28:505869,0.37405,-0.0638832,0.589,1.886,-0.453,0.2,0.026,0.039,499,-0.000879765,380
22:06:28:511020,0.374064,-0.0643093,0.673,1.882,-0.425,0.192,0.047,0.035,453,-0.00357771,380
22:06:28:516039,0.374062,-0.0646315,0.585,1.959,-0.311,0.173,0.047,0.031,453,-0.00357771,380
22:06:28:521155,0.374041,-0.0648489,0.5,2.143,-0.136,0.167,0.03,0.036,432,-0.00480938,380
22:06:28:526118,0.374053,-0.0649711,0.497,2.751,0.225,0.206,0.002,0.049,432,-0.00480938,380
22:06:28:531247,0.374044,-0.0649959,0.444,3.371,0.425,0.262,-0.006,0.06,415,-0.00580645,380
22:06:28:536271,0.374063,-0.0649317,-0.134,4.321,0.535,0.29,-0.013,0.081,400,-0.00668622,380
22:06:28:541385,0.37406,-0.0647887,-1.133,4.68,0.464,0.149,-0.028,0.106,400,-0.00668622,380
22:06:28:546368,0.374035,-0.0645667,-1.522,4.468,0.379,0.02,-0.037,0.116,385,-0.00756598,380
22:06:28:551498,0.374066,-0.0642947,-1.2,3.876,0.254,-0.023,-0.025,0.108,376,-0.00809384,380
22:06:28:556493,0.374074,-0.0639623,-0.585,3.504,0.187,0.06,0.001,0.086,376,-0.00809384,380
22:06:28:561664,0.374045,-0.0635787,0.263,2.889,0.147,0.158,0.037,0.05,367,-0.0086217,380
22:06:28:566621,0.374071,-0.0631751,0.58,2.388,0.187,0.121,0.041,0.034,360,-0.00903226,380
22:06:28:571790,0.374058,-0.062742,0.691,1.746,0.316,-0.016,0.026,0.027,360,-0.00903226,380
22:06:28:576792,0.374045,-0.0622982,0.565,1.469,0.356,-0.082,0.017,0.029,357,-0.00920821,380
22:06:28:581873,0.374032,-0.0618544,0.2,1.017,0.197,-0.123,0.014,0.027,357,-0.00920821,380
22:06:28:586888,0.374064,-0.0614184,-0.015,0.589,-0.01,-0.138,0.015,0.018,352,-0.00950147,380
22:06:28:591994,0.374044,-0.0609851,-0.077,-0.072,-0.208,-0.159,0.013,-0.003,352,-0.00950147,380
22:06:28:597015,0.374069,-0.0605744,0.041,-0.451,-0.15,-0.178,0.009,-0.018,352,-0.00950147,380
22:06:28:602120,0.37404,-0.0601699,0.19,-1.017,0.182,-0.23,0.002,-0.033,352,-0.00950147,380
22:06:28:607125,0.374051,-0.0597907,0.086,-1.404,0.426,-0.27,0,-0.041,354,-0.00938416,380
22:06:28:612249,0.374058,-0.0594372,-0.43,-1.889,0.537,-0.311,-0.007,-0.056,354,-0.00938416,380
22:06:28:617245,0.374054,-0.0591007,-0.831,-2.146,0.385,-0.328,-0.016,-0.064,356,-0.00926686,380
22:06:28:622399,0.374047,-0.058786,-1.083,-2.456,0.087,-0.355,-0.034,-0.064,358,-0.00914956,380
22:06:28:627373,0.374034,-0.0584966,-0.764,-2.539,0.14,-0.362,-0.05,-0.057,358,-0.00914956,380
22:06:28:632539,0.374058,-0.0582357,-0.404,-2.458,0.356,-0.347,-0.055,-0.058,359,-0.00909091,380
22:06:28:637503,0.37403,-0.0579853,-0.043,-2.366,0.541,-0.324,-0.055,-0.068,359,-0.00909091,380
22:06:28:642620,0.374042,-0.0577671,-0.071,-2.433,0.431,-0.323,-0.051,-0.072,359,-0.00909091,380
22:06:28:647626,0.374051,-0.0575672,-0.467,-2.655,0.087,-0.333,-0.044,-0.068,360,-0.00903226,380
22:06:28:652794,0.374051,-0.0573847,-0.785,-2.795,-0.066,-0.335,-0.041,-0.062,360,-0.00903226,380
22:06:28:657745,0.374047,-0.05722,-1.007,-2.94,-0.031,-0.328,-0.04,-0.062,361,-0.00897361,380
22:06:28:662917,0.37404,-0.0570737,-0.92,-3.007,0.115,-0.319,-0.041,-0.07,362,-0.00891496,380
22:06:28:667890,0.374074,-0.0569449,-0.601,-3.091,0.321,-0.306,-0.045,-0.086,362,-0.00891496,380
22:06:28:672995,0.37406,-0.0568197,-0.42,-3.145,0.356,-0.3,-0.048,-0.092,363,-0.0088563,380
22:06:28:678017,0.374042,-0.056709,-0.375,-3.193,0.249,-0.297,-0.049,-0.09,363,-0.0088563,380
22:06:28:682996,0.374069,-0.0566128,-0.489,-3.17,0.147,-0.297,-0.048,-0.083,365,-0.008739,380
22:06:28:688120,0.374048,-0.0565125,-0.704,-3.028,0.081,-0.294,-0.047,-0.076,367,-0.0086217,380
22:06:28:693144,0.37407,-0.0564266,-0.775,-2.885,0.093,-0.29,-0.048,-0.074,367,-0.0086217,380
22:06:28:698253,0.374047,-0.0563337,-0.74,-2.68,0.083,-0.28,-0.05,-0.069,369,-0.0085044,380
22:06:28:703385,0.374071,-0.0562481,-0.651,-2.553,-0.017,-0.273,-0.051,-0.055,370,-0.00844575,380
22:06:28:708388,0.374049,-0.0561515,-0.62,-2.514,-0.092,-0.271,-0.051,-0.047,370,-0.00844575,380
22:06:28:713501,0.374072,-0.0560583,-0.636,-2.484,-0.14,-0.27,-0.053,-0.05,371,-0.0083871,380
22:06:28:718525,0.374053,-0.0559512,-0.682,-2.465,-0.125,-0.268,-0.055,-0.058,372,-0.00832845,380
22:06:28:723628,0.374037,-0.0558372,-0.76,-2.444,-0.047,-0.263,-0.059,-0.067,372,-0.00832845,380
22:06:28:728623,0.374068,-0.055719,-0.775,-2.443,0.031,-0.261,-0.062,-0.068,374,-0.00821114,380
22:06:28:733778,0.374055,-0.0555794,-0.699,-2.451,0.121,-0.259,-0.063,-0.066,374,-0.00821114,380
22:06:28:738904,0.374049,-0.0554258,-0.62,-2.454,0.106,-0.254,-0.062,-0.066,376,-0.00809384,380
22:06:28:743881,0.374045,-0.0552617,-0.597,-2.462,-0.032,-0.24,-0.059,-0.067,377,-0.00803519,380
22:06:28:749039,0.374045,-0.0550756,-0.691,-2.469,-0.111,-0.231,-0.061,-0.068,377,-0.00803519,380
22:06:28:753998,0.374049,-0.0548754,-0.923,-2.435,-0.049,-0.222,-0.071,-0.065,379,-0.00791789,380
22:06:28:759175,0.374057,-0.0546572,-1.053,-2.349,0.092,-0.219,-0.081,-0.061,381,-0.00780059,380
22:06:28:764128,0.374071,-0.0544178,-1.133,-2.136,0.236,-0.211,-0.094,-0.056,381,-0.00780059,380
22:06:28:769248,0.374044,-0.0541535,-1.128,-1.993,0.187,-0.203,-0.099,-0.056,384,-0.00762463,380
22:06:28:774447,0.374067,-0.0538745,-1.087,-1.873,-0.047,-0.193,-0.099,-0.061,388,-0.00739003,380
22:06:28:779377,0.374049,-0.0535708,-1.063,-1.858,-0.246,-0.19,-0.096,-0.064,388,-0.00739003,380
22:06:28:784498,0.374036,-0.0532532,-1.095,-1.857,-0.301,-0.188,-0.097,-0.062,392,-0.00715543,380
22:06:28:789551,0.374069,-0.0529238,-1.238,-1.819,-0.332,-0.18,-0.105,-0.057,392,-0.00715543,380
22:06:28:794627,0.374063,-0.0525741,-1.35,-1.773,-0.353,-0.172,-0.114,-0.058,397,-0.00686217,380
22:06:28:799629,0.374056,-0.0522168,-1.409,-1.682,-0.346,-0.161,-0.124,-0.063,402,-0.00656891,380
22:06:28:804797,0.374048,-0.0518557,-1.318,-1.593,-0.288,-0.157,-0.122,-0.061,402,-0.00656891,380
22:06:28:809748,0.37404,-0.0514985,-0.981,-1.402,-0.164,-0.152,-0.1,-0.044,407,-0.00627566,380
22:06:28:814921,0.374076,-0.0511586,-0.662,-1.256,-0.112,-0.148,-0.074,-0.027,414,-0.0058651,380
22:06:28:819920,0.374058,-0.0508335,-0.171,-1.085,-0.09,-0.138,-0.031,-0.011,414,-0.0058651,380
22:06:28:825043,0.374032,-0.0505446,0.066,-1.032,-0.057,-0.131,-0.008,-0.017,422,-0.00539589,380
22:06:28:829998,0.374042,-0.0503088,0.179,-1.015,0.088,-0.123,0.008,-0.041,422,-0.00539589,380
22:06:28:835170,0.374037,-0.0501302,0.102,-0.992,0.207,-0.118,0.01,-0.051,431,-0.00486804,380
22:06:28:840056,0.374059,-0.0500296,-0.123,-0.853,0.27,-0.11,0.01,-0.032,440,-0.00434018,380
22:06:28:845178,0.374067,-0.050001,-0.264,-0.687,0.215,-0.101,0.01,0,440,-0.00434018,380
22:06:28:846006,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846070,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846117,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846161,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846206,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846266,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846315,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846361,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846406,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846454,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,440,-0.00164223
22:06:28:846517,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846562,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846607,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846650,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846695,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846738,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846782,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846825,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846870,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846913,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846956,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:846999,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847043,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847087,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847129,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847172,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847216,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847259,0.374067,-0.050001,-0.314,-0.592,0.177,0.095,0.011,0.014,448,-0.00117302
22:06:28:847324,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847370,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847413,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847462,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847506,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847549,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847606,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847656,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847700,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847744,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847787,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847829,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847872,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847915,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:847957,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848000,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848042,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848085,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848130,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848173,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848216,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848258,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848299,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848352,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848398,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848442,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848485,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848527,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848568,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848612,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848655,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848698,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848742,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848785,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848829,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848871,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848913,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848956,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:848999,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849042,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849085,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849129,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849172,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849214,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849257,0.374067,-0.050001,-0.345,-0.497,0.143,0.089,0.011,0.025,448,-0.00117302
22:06:28:849322,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849367,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849411,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849461,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849504,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849548,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849590,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849633,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849676,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849721,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849764,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849808,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849851,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849894,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849936,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:849979,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850022,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850066,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850109,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850153,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850196,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
