Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:04:42:932294,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932316,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932339,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932362,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932385,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932408,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932430,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932453,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932476,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932499,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932522,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932545,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932568,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932591,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932614,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932637,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932666,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932690,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932713,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932737,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932760,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932782,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932805,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932828,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932851,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932874,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932897,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932919,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932942,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932965,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932988,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933011,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933033,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933056,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933079,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933102,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933125,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933148,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933171,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933194,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933217,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933239,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933262,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933285,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933308,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933331,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933354,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933376,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:933425,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,490,0.00129032
22:04:42:933450,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,490,0.00129032
22:04:42:933473,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933495,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933518,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933541,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933569,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933593,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933616,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933638,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933661,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933684,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933707,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933730,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933760,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933784,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933806,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933829,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933852,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933875,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933897,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933920,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933943,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933965,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:933988,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934011,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934034,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934057,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934079,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934102,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934125,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934148,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934177,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934202,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934225,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934247,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934270,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934293,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934316,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934339,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934362,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934385,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934407,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934430,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934453,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934475,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934498,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934521,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934544,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934567,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934589,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934612,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934635,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934658,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934681,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934706,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934739,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934763,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934786,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934808,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934838,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934862,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934885,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934907,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934930,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934953,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934976,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:934998,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935021,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935044,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935067,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935090,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935113,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935136,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935158,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935181,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935203,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935226,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
22:04:42:935249,0.374067,-0.050001,-1.687,-23.589,-12.538,3,-0.222,-0.662,493,0.00146628
