Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:05:49:797817,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797840,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797863,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797886,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797909,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797933,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797956,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797988,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:798012,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:798035,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:798057,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:798080,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:798102,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:798125,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798147,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798170,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798192,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798215,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798238,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798260,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798283,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798306,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798329,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798352,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798374,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798397,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798419,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798442,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798464,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798486,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798509,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798531,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798554,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798576,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798599,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,458,-0.00058651
22:05:49:798621,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798644,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798667,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798689,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798712,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798734,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798757,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798790,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798813,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798836,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798858,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798881,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798904,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798926,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798949,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798971,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:798994,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799027,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799051,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799073,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799096,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799119,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799141,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799164,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799188,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799210,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799233,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799255,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799278,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799300,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799323,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799346,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799368,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799391,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799413,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799436,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799459,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799481,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799504,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799527,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799550,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799573,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799616,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799643,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799666,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799688,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799711,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799734,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799757,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799790,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799813,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799836,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799859,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799881,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799904,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799927,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799949,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799972,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:799995,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800017,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800040,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800063,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800092,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800116,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800139,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800162,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800184,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
22:05:49:800207,0.374067,-0.050001,-0.994,-2.237,0.734,0.302,-0.044,-0.029,458,-0.00058651
