Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:08:16:158048,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158073,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158097,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158120,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158144,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158174,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158200,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158223,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158247,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158271,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158295,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158318,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158342,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158365,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158389,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158414,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158438,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158462,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158486,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158509,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158533,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158557,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158591,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158615,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158639,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158663,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158687,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158711,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158735,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158758,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158782,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158805,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158829,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158853,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158877,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158901,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158925,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158948,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158972,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:158996,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159020,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159044,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159068,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159092,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159115,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159139,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159163,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159186,0.374067,-0.050001,-0.431,0.488,-0.185,-0.016,-0.021,0.046,433,-0.00205279
22:08:16:159210,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159234,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159264,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159288,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159312,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159337,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159361,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159384,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159408,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159432,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159456,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159480,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159503,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159527,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159551,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,433,-0.00205279
22:08:16:159585,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159634,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159660,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159684,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159707,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159731,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159755,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159779,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159803,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159826,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159850,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159874,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159898,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159922,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159946,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159970,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:159994,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160019,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160043,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160066,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160090,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160114,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160138,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160162,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160186,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160210,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160234,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160257,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160281,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160305,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160329,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160353,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160377,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160408,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160432,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160456,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160480,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160504,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160528,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160551,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160587,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160611,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160635,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160659,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160683,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160707,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160730,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160754,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160779,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160803,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160826,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160850,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160874,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160898,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
22:08:16:160921,0.374067,-0.050001,-0.453,0.567,-0.226,-0.02,-0.019,0.051,442,-0.00152493
