Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:49:56:620618,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620628,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620638,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620648,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620658,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620668,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620678,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620687,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620697,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620707,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620717,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620727,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620737,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620746,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620756,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620766,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620776,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620786,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620801,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620815,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620826,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620836,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620846,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620856,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620866,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620875,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620885,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620899,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620909,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620919,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620928,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620939,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620948,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620958,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620968,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620978,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620987,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620997,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621007,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621016,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621026,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621036,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621045,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621055,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621064,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621074,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621084,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621093,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621103,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621113,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621123,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621133,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621142,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621152,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621162,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621171,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621181,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621191,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621200,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621210,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621220,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621229,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621239,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621248,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621266,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621277,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621287,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:621297,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621307,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621317,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621327,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621337,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621348,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621358,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621371,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621382,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621391,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621401,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621411,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621421,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621433,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621443,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621454,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621464,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621474,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621484,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621494,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621503,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621513,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621523,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621532,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621542,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
01:49:56:621552,0.374051,-0.0400016,0.174,3.86,0.076,-0.238,0.007,0.076,572,0.00609971
